usable_dataset/1909.07814,urn:uuid:34a285d9-be3e-3683-98a9-a28ab3e536fe,"All security is modeled and proved using the simulation paradigm~\cite{gmw,canetti00}.","['gmw', 'canetti00']","['{How to Play any Mental Game or A Completeness Theorem for Protocols with Honest Majority}', '{S}ecurity and {C}omposition of {M}ultiparty {C}ryptographic {P}rotocols']","[None, None]",urn:uuid:09f1a299-775b-330d-83a0-15745941a6cb,urn:uuid:4f7046fc-9c2c-30d7-b797-ae38e4c17d42,usable_dataset/1909.07814/main.bib
usable_dataset/1909.07814,urn:uuid:34a285d9-be3e-3683-98a9-a28ab3e536fe,"All security is modeled and proved using the simulation paradigm~\cite{gmw,canetti00}.","['gmw', 'canetti00']","['{How to Play any Mental Game or A Completeness Theorem for Protocols with Honest Majority}', '{S}ecurity and {C}omposition of {M}ultiparty {C}ryptographic {P}rotocols']","[None, None]",urn:uuid:09f1a299-775b-330d-83a0-15745941a6cb,urn:uuid:4f7046fc-9c2c-30d7-b797-ae38e4c17d42,usable_dataset/1909.07814/main.bib
usable_dataset/1909.07814,urn:uuid:94f5ac35-4781-3ed8-9340-ad91181b690e,"Secure Machine Learning. There has been a flurry of recent results (\cite{sml1,codedprivateml,sml3,sml4,chiron}) in the area of secure machine learning, both in the 2-party~\cite{shafindss,valeriamatrix,cryptonets,minionn,gazelle,delphi,helen}, as well as in the 3-party setting~\cite{chameleon,aby3,securenn,quantizednn}.","['shafindss,valeriamatrix,cryptonets,minionn,gazelle,delphi,helen', 'sml1', 'codedprivateml', 'sml3', 'sml4', 'chiron', 'chameleon', 'aby3', 'securenn', 'quantizednn']",[],[],urn:uuid:35ff7b37-a712-3efa-972c-90f787724534,urn:uuid:1b3da68a-c7a9-39c7-bcfc-463639fcb032,usable_dataset/1909.07814/main.bib
usable_dataset/1909.07814,urn:uuid:7584b672-c592-38f7-b294-0adeb3d080ee,"The most relevant to our work are ABY~\cite{aby3} and SecureNN~\cite{securenn} that both provide 3-party semi-honest secure computation protocols for a variety of neural network inference and training algorithms, with somewhat similar performance guarantees.","['aby3', 'securenn']","['{ABY}\\({}^{\\mbox{3}}\\): {A Mixed Protocol Framework for Machine Learning}', '{SecureNN: 3-Party Secure Computation for Neural Network Training}']","[None, None]",urn:uuid:35ff7b37-a712-3efa-972c-90f787724534,urn:uuid:1b3da68a-c7a9-39c7-bcfc-463639fcb032,usable_dataset/1909.07814/main.bib
usable_dataset/1909.07814,urn:uuid:16133fd4-04c5-3f1a-812e-0c7a4a1f09c6,"We also remark that there have been other recent works~\cite{xonn,codedprivateml,nitin,outsourcingprivateml,chet,nhe,nhe2,leviosa}, that modify the inference or training algorithms in order to obtain performance benefits.","['xonn', 'codedprivateml', 'nitin', 'outsourcingprivateml', 'chet', 'nhe', 'nhe2', 'leviosa']","['{XONN: XNOR-based Oblivious Deep Neural Network Inference}', '{CodedPrivateML: A Fast and Privacy-Preserving Framework for Distributed Machine Learning}', '{QUOTIENT:} {T}wo-{P}arty {S}ecure {N}eural {N}etwork {T}raining and {P}rediction', '{Outsourcing Private Machine Learning via Lightweight Secure Arithmetic Computation}', '{CHET}: {An Optimizing Compiler for Fully-Homomorphic Neural-Network Inferencing}', '{nGraph-HE}: {A} {G}raph {C}ompiler for {D}eep {L}earning on {H}omomorphically {E}ncrypted {D}ata', '{nGraph-HE2}: {A} {H}igh-{T}hroughput {F}ramework for {N}eural {N}etwork {I}nference on {E}ncrypted {D}ata', '{LevioSA: Lightweight Secure Arithmetic Computation}']","[None, None, None, None, None, None, None, None]",urn:uuid:35ff7b37-a712-3efa-972c-90f787724534,urn:uuid:1b3da68a-c7a9-39c7-bcfc-463639fcb032,usable_dataset/1909.07814/main.bib
usable_dataset/1909.07814,urn:uuid:fa85cc94-82cd-38a0-b365-fdb3d98aba33,"For example, the works that use fully homomorphic encryption (e.g.,~\cite{chet,nhe,nhe2})  do not support secure evaluation of ReLUs, XONN~\cite{xonn} requires DNNs to have binary weights, etc.","['xonn', 'chet', 'nhe', 'nhe2']","['{XONN: XNOR-based Oblivious Deep Neural Network Inference}', '{CHET}: {An Optimizing Compiler for Fully-Homomorphic Neural-Network Inferencing}', '{nGraph-HE}: {A} {G}raph {C}ompiler for {D}eep {L}earning on {H}omomorphically {E}ncrypted {D}ata', '{nGraph-HE2}: {A} {H}igh-{T}hroughput {F}ramework for {N}eural {N}etwork {I}nference on {E}ncrypted {D}ata']","[None, None, None, None]",urn:uuid:35ff7b37-a712-3efa-972c-90f787724534,urn:uuid:1b3da68a-c7a9-39c7-bcfc-463639fcb032,usable_dataset/1909.07814/main.bib
usable_dataset/1909.07814,urn:uuid:34a285d9-be3e-3683-98a9-a28ab3e536fe,"All security is modeled and proved using the simulation paradigm~\cite{gmw,canetti00}.","['gmw', 'canetti00']","['{How to Play any Mental Game or A Completeness Theorem for Protocols with Honest Majority}', '{S}ecurity and {C}omposition of {M}ultiparty {C}ryptographic {P}rotocols']","[None, None]",urn:uuid:09f1a299-775b-330d-83a0-15745941a6cb,urn:uuid:4f7046fc-9c2c-30d7-b797-ae38e4c17d42,usable_dataset/1909.07814/main.bib
usable_dataset/1909.07814,urn:uuid:34a285d9-be3e-3683-98a9-a28ab3e536fe,"All security is modeled and proved using the simulation paradigm~\cite{gmw,canetti00}.","['gmw', 'canetti00']","['{How to Play any Mental Game or A Completeness Theorem for Protocols with Honest Majority}', '{S}ecurity and {C}omposition of {M}ultiparty {C}ryptographic {P}rotocols']","[None, None]",urn:uuid:09f1a299-775b-330d-83a0-15745941a6cb,urn:uuid:4f7046fc-9c2c-30d7-b797-ae38e4c17d42,usable_dataset/1909.07814/main.bib
usable_dataset/1909.07814,urn:uuid:94f5ac35-4781-3ed8-9340-ad91181b690e,"Secure Machine Learning. There has been a flurry of recent results (\cite{sml1,codedprivateml,sml3,sml4,chiron}) in the area of secure machine learning, both in the 2-party~\cite{shafindss,valeriamatrix,cryptonets,minionn,gazelle,delphi,helen}, as well as in the 3-party setting~\cite{chameleon,aby3,securenn,quantizednn}.","['shafindss,valeriamatrix,cryptonets,minionn,gazelle,delphi,helen', 'sml1', 'codedprivateml', 'sml3', 'sml4', 'chiron', 'chameleon', 'aby3', 'securenn', 'quantizednn']",[],[],urn:uuid:35ff7b37-a712-3efa-972c-90f787724534,urn:uuid:1b3da68a-c7a9-39c7-bcfc-463639fcb032,usable_dataset/1909.07814/main.bib
usable_dataset/1909.07814,urn:uuid:7584b672-c592-38f7-b294-0adeb3d080ee,"The most relevant to our work are ABY~\cite{aby3} and SecureNN~\cite{securenn} that both provide 3-party semi-honest secure computation protocols for a variety of neural network inference and training algorithms, with somewhat similar performance guarantees.","['aby3', 'securenn']","['{ABY}\\({}^{\\mbox{3}}\\): {A Mixed Protocol Framework for Machine Learning}', '{SecureNN: 3-Party Secure Computation for Neural Network Training}']","[None, None]",urn:uuid:35ff7b37-a712-3efa-972c-90f787724534,urn:uuid:1b3da68a-c7a9-39c7-bcfc-463639fcb032,usable_dataset/1909.07814/main.bib
usable_dataset/1909.07814,urn:uuid:16133fd4-04c5-3f1a-812e-0c7a4a1f09c6,"We also remark that there have been other recent works~\cite{xonn,codedprivateml,nitin,outsourcingprivateml,chet,nhe,nhe2,leviosa}, that modify the inference or training algorithms in order to obtain performance benefits.","['xonn', 'codedprivateml', 'nitin', 'outsourcingprivateml', 'chet', 'nhe', 'nhe2', 'leviosa']","['{XONN: XNOR-based Oblivious Deep Neural Network Inference}', '{CodedPrivateML: A Fast and Privacy-Preserving Framework for Distributed Machine Learning}', '{QUOTIENT:} {T}wo-{P}arty {S}ecure {N}eural {N}etwork {T}raining and {P}rediction', '{Outsourcing Private Machine Learning via Lightweight Secure Arithmetic Computation}', '{CHET}: {An Optimizing Compiler for Fully-Homomorphic Neural-Network Inferencing}', '{nGraph-HE}: {A} {G}raph {C}ompiler for {D}eep {L}earning on {H}omomorphically {E}ncrypted {D}ata', '{nGraph-HE2}: {A} {H}igh-{T}hroughput {F}ramework for {N}eural {N}etwork {I}nference on {E}ncrypted {D}ata', '{LevioSA: Lightweight Secure Arithmetic Computation}']","[None, None, None, None, None, None, None, None]",urn:uuid:35ff7b37-a712-3efa-972c-90f787724534,urn:uuid:1b3da68a-c7a9-39c7-bcfc-463639fcb032,usable_dataset/1909.07814/main.bib
usable_dataset/1909.07814,urn:uuid:fa85cc94-82cd-38a0-b365-fdb3d98aba33,"For example, the works that use fully homomorphic encryption (e.g.,~\cite{chet,nhe,nhe2})  do not support secure evaluation of ReLUs, XONN~\cite{xonn} requires DNNs to have binary weights, etc.","['xonn', 'chet', 'nhe', 'nhe2']","['{XONN: XNOR-based Oblivious Deep Neural Network Inference}', '{CHET}: {An Optimizing Compiler for Fully-Homomorphic Neural-Network Inferencing}', '{nGraph-HE}: {A} {G}raph {C}ompiler for {D}eep {L}earning on {H}omomorphically {E}ncrypted {D}ata', '{nGraph-HE2}: {A} {H}igh-{T}hroughput {F}ramework for {N}eural {N}etwork {I}nference on {E}ncrypted {D}ata']","[None, None, None, None]",urn:uuid:35ff7b37-a712-3efa-972c-90f787724534,urn:uuid:1b3da68a-c7a9-39c7-bcfc-463639fcb032,usable_dataset/1909.07814/main.bib
usable_dataset/1811.07945,urn:uuid:462386dc-8cd2-3f1c-8836-c1d195e7d307," 
  * Image Super-resolution (SR) The term super-resolution (SR) can have different interpretations in different research communities: it can mean upsampling <cit.>, i.e. starting from the raw image  captured on a limited number of pixels and arriving at an estimate f̂, with a larger number of pixels within the same spatial support; it can also be interpreted as deblurring, where the blur kernel is a low-pass filter with transfer function equal to zero for spatial frequencies above cutoff <cit.>.","['dong2014learning', 'goodman2005introduction']","['', '']","['', '']",urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:4cdbf73e-a9c9-3726-9a6c-8c775ffb960c,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:0cd0644d-a8c4-3648-8030-cc4f2d5e8607,"An extensive review on non-machine learning based methods of single-image SR (under the upsampling interpretation), is given in <cit.>.",['yang2014single'],[''],[''],urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:dbd3385d-708b-3060-8c94-01301fd654e2,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:08d0a675-deb2-3ca0-9b31-151661e51e1f,"To our knowledge, <cit.> is the first effort to use DNN in this context.",['dong2014learning'],[''],[''],urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:dbd3385d-708b-3060-8c94-01301fd654e2,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:85ee77d4-d9c6-3662-bbf6-73b55237486c,"<cit.> are among the important follow-ups, where visually more appealing reconstructions are made possible with the use of perceptual loss<cit.> and Generative Adversarial Networks(GAN)<cit.>.","['johnson2016perceptual', 'goodfellow2014generative', 'johnson2016perceptual', 'ledig2017photo']","['', '', '', '']","['', '', '', '']",urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:dbd3385d-708b-3060-8c94-01301fd654e2,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:8f760664-ad72-38e8-8ed8-add6fad49ebb,"To our knowledge, the only prior work using DNNs on deblurring with a hard-cutoff in frequency imposed by the kernel was <cit.>, where the low-resolution image and high-resolution image within a training pair were captured using two lenses with different numerical apertures (NAs).",['rivenson2017deep'],[''],[''],urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:5b50d685-9c36-3604-a346-8e2b107f51f2,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:cb1c2012-165c-3087-b2de-67d3dfc05671," Traditional approaches for QPR include the Gerchberg-Saxton (GS) algorithm <cit.>, digital holography (DH) <cit.>, phase shifting interferometry <cit.>, and Transport of Intensity Equation (TIE) <cit.>.","['gerchberg1972practical', 'goodman1967digital', 'creath1985phase', 'teague1983deterministic']","['', '', '', '']","['', '', '', '']",urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:0f84d140-34d5-3bef-834c-f44053a5f817,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:f896c97b-3532-3b93-aece-571650f25c1e,Deep learning was introduced for QPR by Sinha et al <cit.> using an end-to-end residual convolutional neural network<cit.>.,"['sinha2017lensless', 'he2016deep']","['', '']","['', '']",urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:c377542f-a007-3bcf-8572-80f15a7635fb,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:63f2abda-08fc-3ea9-8f6d-689e9316529d,"Subsequently, Rivenson et al <cit.> proposed a QPR in a DH implementation with a DNN including an approximant: first  an approximate phase reconstruction was obtained using an optical back-propagation method; that reconstruction was then fed into the neural network for further improvement.",['rivenson2018phase'],[''],[''],urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:c377542f-a007-3bcf-8572-80f15a7635fb,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:8e071a7f-5ce5-3844-8697-823c801faf5f,Goy et al <cit.> further showed that the GS algorithm is a good approximant for the DNN to perform QPR under conditions of low photon flux.,['goy2018low'],[''],[''],urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:c377542f-a007-3bcf-8572-80f15a7635fb,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:ddf0d98b-ed7f-3c0b-a4e0-ea701b2b4536,"
  * Perceptual Quality Enhancement  Prior to <cit.>, it was realized that low-level pixel-wise losses generally encourage finding pixel-wise averages of plausible solutions which tend to be over-smooth<cit.>.","['li2018spectral', 'gupta2011modified', 'wang2004image', 'wang2003multiscale', 'bruna2015super', 'mathieu2015deep', 'dosovitskiy2016generating']","['', '', '', '', '', '', '']","['', '', '', '', '', '', '']",urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:1c77e1be-893e-3226-a1c5-eebde04854db,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:6ecc8058-3b62-3670-a77a-b6cb1d28a9b1,"This strategy was applied to feature inversion by Mahendran et al<cit.>, to feature visualization by Simonyan et al<cit.> and Yosinski et al<cit.>, and to texture synthesis and style transfer by Gatys et al<cit.>.","['mahendran2015understanding', 'simonyan2013deep', 'yosinski2015understanding', 'gatys2015texture']","['', '', '', '']","['', '', '', '']",urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:1c77e1be-893e-3226-a1c5-eebde04854db,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:ac136ef5-09b3-31d6-8023-8ab81a308250, Johnson et al<cit.> is the first work that combines the benefits of the fast rendering of output by a CNN and perceptual loss to train feed-forward convolutional neural networks for style transfer and SR.,['johnson2016perceptual'],[''],[''],urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:1c77e1be-893e-3226-a1c5-eebde04854db,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:f0982557-97af-3d08-8c7d-ff491c2a87f5,"Subsequently, Ledig et al<cit.> proposed a SR generative adversarial neural network<cit.>(SRGAN), where the perceptual loss based on high-level feature maps of the VGG-networks<cit.> and a discriminator, jointly encourage reconstructions to be perceptually indistinguishable from the high resolution images.","['ledig2017photo', 'goodfellow2014generative', 'simonyan2014very']","['', '', '']","['', '', '']",urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:1c77e1be-893e-3226-a1c5-eebde04854db,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:014b8dae-f66c-3d4d-b0c1-f94ed09b1f4c,"
  * Dual frequency band reconstruction In 2008, HiLo microscopy <cit.> was proposed by Lim et al to enhance the resolution of optical imaging system.",['lim2008wide'],[''],[''],urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:301b7313-f05f-3f1a-84a1-ed30c000c3d3,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:b53e2166-2dff-3710-8fe3-360b59601f79,"In 2018, Pan et al proposed a dual convolutional neural network (DualCNN)<cit.> structure consisting of two branches to solve low-level vision problems.",['Pan_2018_CVPR'],[''],[''],urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:a877e6ac-a0f6-3724-981a-7cf04ddff9e0,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:462386dc-8cd2-3f1c-8836-c1d195e7d307," 
  * Image Super-resolution (SR) The term super-resolution (SR) can have different interpretations in different research communities: it can mean upsampling <cit.>, i.e. starting from the raw image  captured on a limited number of pixels and arriving at an estimate f̂, with a larger number of pixels within the same spatial support; it can also be interpreted as deblurring, where the blur kernel is a low-pass filter with transfer function equal to zero for spatial frequencies above cutoff <cit.>.","['dong2014learning', 'goodman2005introduction']","['Learning a deep convolutional network for image super-resolution', '']","['C. Dong and C. C. Loy and K. He and X. Tang', 'J. W. Goodman']",urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:4cdbf73e-a9c9-3726-9a6c-8c775ffb960c,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:0cd0644d-a8c4-3648-8030-cc4f2d5e8607,"An extensive review on non-machine learning based methods of single-image SR (under the upsampling interpretation), is given in <cit.>.",['yang2014single'],['Single-image super-resolution: A benchmark'],['C.-Y. Yang and C. Ma and M.-H. Yang'],urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:dbd3385d-708b-3060-8c94-01301fd654e2,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:08d0a675-deb2-3ca0-9b31-151661e51e1f,"To our knowledge, <cit.> is the first effort to use DNN in this context.",['dong2014learning'],['Learning a deep convolutional network for image super-resolution'],['C. Dong and C. C. Loy and K. He and X. Tang'],urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:dbd3385d-708b-3060-8c94-01301fd654e2,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:85ee77d4-d9c6-3662-bbf6-73b55237486c,"<cit.> are among the important follow-ups, where visually more appealing reconstructions are made possible with the use of perceptual loss<cit.> and Generative Adversarial Networks(GAN)<cit.>.","['johnson2016perceptual', 'goodfellow2014generative', 'johnson2016perceptual', 'ledig2017photo']","['Perceptual losses for real-time style transfer and super-resolution', 'Generative adversarial nets', 'Perceptual losses for real-time style transfer and super-resolution', 'Photo-realistic single image super-resolution using a generative adversarial network']","['J. Johnson and A. Alahi and L. Fei-Fei', 'I. Goodfellow and J. Pouget-Abadie and M. Mirza and B. Xu and D. Warde-Farley and S. Ozair and  A. Courville and Y. Bengio', 'J. Johnson and A. Alahi and L. Fei-Fei', 'and J. Caballero and A. Cunningham and A. Acosta and  A. P. Aitken and A. Tejani and J. Totz and Z. Wang and et al']",urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:dbd3385d-708b-3060-8c94-01301fd654e2,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:8f760664-ad72-38e8-8ed8-add6fad49ebb,"To our knowledge, the only prior work using DNNs on deblurring with a hard-cutoff in frequency imposed by the kernel was <cit.>, where the low-resolution image and high-resolution image within a training pair were captured using two lenses with different numerical apertures (NAs).",['rivenson2017deep'],['Deep learning microscopy'],['and H. G{'],urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:5b50d685-9c36-3604-a346-8e2b107f51f2,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:cb1c2012-165c-3087-b2de-67d3dfc05671," Traditional approaches for QPR include the Gerchberg-Saxton (GS) algorithm <cit.>, digital holography (DH) <cit.>, phase shifting interferometry <cit.>, and Transport of Intensity Equation (TIE) <cit.>.","['gerchberg1972practical', 'goodman1967digital', 'creath1985phase', 'teague1983deterministic']","['A practical algorithm for the determination of phase from image and diffraction plane pictures', 'Digital image formation from electronically detected holograms', 'Phase-shifting speckle interferometry', 'Deterministic phase retrieval: a green’s function solution']","['R. W. Gerchberg', 'J. W. Goodman and R. Lawrence', 'K. Creath', 'M. R. Teague']",urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:0f84d140-34d5-3bef-834c-f44053a5f817,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:f896c97b-3532-3b93-aece-571650f25c1e,Deep learning was introduced for QPR by Sinha et al <cit.> using an end-to-end residual convolutional neural network<cit.>.,"['sinha2017lensless', 'he2016deep']","['Lensless computational imaging through deep learning', 'Deep residual learning for image recognition']","['A. Sinha and J. Lee and S. Li and G. Barbastathis', 'K. He and X. Zhang and S. Ren and J. Sun']",urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:c377542f-a007-3bcf-8572-80f15a7635fb,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:63f2abda-08fc-3ea9-8f6d-689e9316529d,"Subsequently, Rivenson et al <cit.> proposed a QPR in a DH implementation with a DNN including an approximant: first  an approximate phase reconstruction was obtained using an optical back-propagation method; that reconstruction was then fed into the neural network for further improvement.",['rivenson2018phase'],['Phase recovery and holographic image reconstruction using deep learning in neural networks'],['and D. Teng and A. Ozcan'],urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:c377542f-a007-3bcf-8572-80f15a7635fb,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:8e071a7f-5ce5-3844-8697-823c801faf5f,Goy et al <cit.> further showed that the GS algorithm is a good approximant for the DNN to perform QPR under conditions of low photon flux.,['goy2018low'],['Low photon count phase retrieval using deep learning'],['A. Goy and K. Arthur and S. Li and G. Barbastathis'],urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:c377542f-a007-3bcf-8572-80f15a7635fb,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:ddf0d98b-ed7f-3c0b-a4e0-ea701b2b4536,"
  * Perceptual Quality Enhancement  Prior to <cit.>, it was realized that low-level pixel-wise losses generally encourage finding pixel-wise averages of plausible solutions which tend to be over-smooth<cit.>.","['li2018spectral', 'gupta2011modified', 'wang2004image', 'wang2003multiscale', 'bruna2015super', 'mathieu2015deep', 'dosovitskiy2016generating']","['Spectral pre-modulation of training examples enhances the spatial resolution of the phase extraction neural network (phenn)', 'A modified psnr metric based on hvs for quality assessment of color images', 'Image quality assessment: from error visibility to structural similarity', 'Multiscale structural similarity for image quality assessment', 'Super-resolution with deep convolutional sufficient statistics', 'Deep multi-scale video prediction beyond mean square error', 'Generating images with perceptual similarity metrics based on deep networks']","['S. Li and G. Barbastathis', 'P. Gupta and P. Srivastava and S. Bhardwaj and V. Bhateja', 'Z. Wang and A. C. Bovik and H. R. Sheikh and E. P. Simoncelli', 'Z. Wang and E. P. Simoncelli and A. C. Bovik', 'J. Bruna and P. Sprechmann and Y. LeCun', 'M. Mathieu and C. Couprie and Y. LeCun', 'A. Dosovitskiy and T. Brox']",urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:1c77e1be-893e-3226-a1c5-eebde04854db,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:6ecc8058-3b62-3670-a77a-b6cb1d28a9b1,"This strategy was applied to feature inversion by Mahendran et al<cit.>, to feature visualization by Simonyan et al<cit.> and Yosinski et al<cit.>, and to texture synthesis and style transfer by Gatys et al<cit.>.","['mahendran2015understanding', 'simonyan2013deep', 'yosinski2015understanding', 'gatys2015texture']","['Understanding deep image representations by inverting them', 'Deep inside convolutional networks: Visualising image classification models and saliency maps', 'Understanding neural networks through deep visualization', 'Texture synthesis using convolutional neural networks']","['A. Mahendran and A. Vedaldi', 'K. Simonyan and A. Vedaldi and A. Zisserman', 'J. Yosinski and J. Clune and A. Nguyen and T. Fuchs and H. Lipson', 'L. Gatys and A. S. Ecker and M. Bethge']",urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:1c77e1be-893e-3226-a1c5-eebde04854db,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:ac136ef5-09b3-31d6-8023-8ab81a308250, Johnson et al<cit.> is the first work that combines the benefits of the fast rendering of output by a CNN and perceptual loss to train feed-forward convolutional neural networks for style transfer and SR.,['johnson2016perceptual'],['Perceptual losses for real-time style transfer and super-resolution'],['J. Johnson and A. Alahi and L. Fei-Fei'],urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:1c77e1be-893e-3226-a1c5-eebde04854db,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:f0982557-97af-3d08-8c7d-ff491c2a87f5,"Subsequently, Ledig et al<cit.> proposed a SR generative adversarial neural network<cit.>(SRGAN), where the perceptual loss based on high-level feature maps of the VGG-networks<cit.> and a discriminator, jointly encourage reconstructions to be perceptually indistinguishable from the high resolution images.","['ledig2017photo', 'goodfellow2014generative', 'simonyan2014very']","['Photo-realistic single image super-resolution using a generative adversarial network', 'Generative adversarial nets', 'Very deep convolutional networks for large-scale image recognition']","['and J. Caballero and A. Cunningham and A. Acosta and  A. P. Aitken and A. Tejani and J. Totz and Z. Wang and et al', 'I. Goodfellow and J. Pouget-Abadie and M. Mirza and B. Xu and D. Warde-Farley and S. Ozair and  A. Courville and Y. Bengio', 'K. Simonyan and A. Zisserman']",urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:1c77e1be-893e-3226-a1c5-eebde04854db,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:014b8dae-f66c-3d4d-b0c1-f94ed09b1f4c,"
  * Dual frequency band reconstruction In 2008, HiLo microscopy <cit.> was proposed by Lim et al to enhance the resolution of optical imaging system.",['lim2008wide'],['Wide-field fluorescence sectioning with hybrid speckle and uniform-illumination microscopy'],['D. Lim and K. K. Chu and J. Mertz'],urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:301b7313-f05f-3f1a-84a1-ed30c000c3d3,usable_dataset/1811.07945/main.bbl
usable_dataset/1811.07945,urn:uuid:b53e2166-2dff-3710-8fe3-360b59601f79,"In 2018, Pan et al proposed a dual convolutional neural network (DualCNN)<cit.> structure consisting of two branches to solve low-level vision problems.",['Pan_2018_CVPR'],['Learning dual convolutional neural networks for low-level vision'],['J. Pan and S. Liu and D. Sun and J. Zhang and Y. Liu and J. Ren and Z. Li and J. Tang and H. Lu and Y.-W.  Tai and M.-H. Yang'],urn:uuid:88ab0b5e-e6d5-3c69-9a47-cfb5d0dcc3b4,urn:uuid:a877e6ac-a0f6-3724-981a-7cf04ddff9e0,usable_dataset/1811.07945/main.bbl
